Order_ID,Order_Date,Order_Month,Order_Year,Customer_ID,Customer_Name,Gender,Age,City,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin_Pct,Payment_Mode
ORD0563,2025-09-07,2025-09,2025,CUST0255,Customer 76,Male,30,Mumbai,Maharashtra,Home & Kitchen,Kitchen,Mixer Grinder,5,4200,0.0,21000.0,14000,7000.0,33.33,Upi
ORD0564,2025-10-09,2025-10,2025,CUST0088,Customer 204,Male,29,Mangaluru,Karnataka,Beauty,Hair Care,Shampoo,5,650,0.15,2762.5,1900,862.5,31.22,Debit Card
ORD0565,2025-06-18,2025-06,2025,CUST0181,Customer 366,Female,54,Ahmedabad,Gujarat,Clothing,Women'S Wear,Jacket,1,3200,0.05,3040.0,1900,1140.0,37.5,Upi
ORD0566,2025-01-11,2025-01,2025,CUST0108,Customer 26,Male,32,Mangaluru,Karnataka,Electronics,Audio,Headphones,4,2500,0.1,9000.0,6400,2600.0,28.89,Debit Card
ORD0567,2025-05-24,2025-05,2025,CUST0189,Customer 255,Female,44,Mumbai,Maharashtra,Sports,Cricket,Cricket Bat,5,2800,0.0,14000.0,8750,5250.0,37.5,Upi
ORD0568,2025-12-19,2025-12,2025,CUST0220,Customer 9,Male,29,Warangal,Telangana,Clothing,Men'S Wear,T-Shirt,2,900,0.0,1800.0,1000,800.0,44.44,Upi
ORD0569,2025-12-31,2025-12,2025,CUST0368,Customer 58,Other,22,Hyderabad,Telangana,Sports,Football,Football,4,1200,0.15,4080.0,2800,1280.0,31.37,Upi
ORD0570,2025-11-03,2025-11,2025,CUST0074,Customer 171,Female,24,New Delhi,Delhi,Electronics,Mobile,Smartphone,4,22000,0.1,79200.0,66000,13200.0,16.67,Debit Card
ORD0571,2025-10-08,2025-10,2025,CUST0215,Customer 98,Male,27,Madurai,Tamil Nadu,Beauty,Skincare,Face Wash,5,450,0.05,2137.5,1300,837.5,39.18,Net Banking
ORD0572,2025-08-14,2025-08,2025,CUST0105,Customer 260,Female,52,Hyderabad,Telangana,Home & Kitchen,Kitchen,Mixer Grinder,5,4200,0.0,21000.0,14000,7000.0,33.33,Debit Card
ORD0573,2026-05-28,2026-05,2026,CUST0167,Customer 352,Male,29,Mumbai,Maharashtra,Electronics,Mobile,Smartphone,4,22000,0.0,88000.0,66000,22000.0,25.0,Upi
ORD0574,2025-05-30,2025-05,2025,CUST0132,Customer 433,Male,56,Bengaluru,Karnataka,Home & Kitchen,Furniture,Office Chair,3,8500,0.1,22950.0,17400,5550.0,24.18,Upi
ORD0575,2026-01-02,2026-01,2026,CUST0168,Customer 48,Female,57,Kochi,Kerala,Clothing,Women'S Wear,Kurti,2,1600,0.15,2720.0,1800,920.0,33.82,Upi
ORD0576,2026-06-23,2026-06,2026,CUST0448,Customer 414,Female,33,Kozhikode,Kerala,Clothing,Women'S Wear,Jacket,1,3200,0.1,2880.0,1900,980.0,34.03,Debit Card
ORD0577,2025-02-13,2025-02,2025,CUST0415,Customer 186,Female,29,Hyderabad,Telangana,Clothing,Men'S Wear,Jeans,2,2200,0.15,3740.0,2600,1140.0,30.48,Credit Card
ORD0578,2025-11-29,2025-11,2025,CUST0403,Customer 414,Male,38,Kolkata,West Bengal,Electronics,Wearables,Smart Watch,4,4500,0.05,17100.0,11600,5500.0,32.16,Credit Card
ORD0579,2026-03-04,2026-03,2026,CUST0117,Customer 68,Male,36,Pune,Maharashtra,Electronics,Wearables,Smart Watch,4,4500,0.1,16200.0,11600,4600.0,28.4,Upi
ORD0580,2026-01-29,2026-01,2026,CUST0010,Customer 358,Male,58,Thiruvananthapuram,Kerala,Beauty,Fragrance,Perfume,2,1800,0.05,3420.0,2100,1320.0,38.6,Net Banking
ORD0581,2025-05-25,2025-05,2025,CUST0069,Customer 58,Male,31,Kozhikode,Kerala,Clothing,Men'S Wear,T-Shirt,4,900,0.2,2880.0,2000,880.0,30.56,Upi
ORD0582,2026-03-22,2026-03,2026,CUST0221,Customer 43,Female,53,Coimbatore,Tamil Nadu,Home & Kitchen,Kitchen,Mixer Grinder,3,4200,0.0,12600.0,8400,4200.0,33.33,Upi
ORD0583,2025-08-26,2025-08,2025,CUST0372,Customer 404,Female,44,Salem,Tamil Nadu,Home & Kitchen,Kitchen,Air Fryer,1,6500,0.15,5525.0,4300,1225.0,22.17,Net Banking
ORD0584,2025-01-19,2025-01,2025,CUST0384,Customer 353,Male,35,New Delhi,Delhi,Electronics,Wearables,Smart Watch,5,4500,0.0,22500.0,14500,8000.0,35.56,Net Banking
ORD0585,2025-02-24,2025-02,2025,CUST0436,Customer 172,Female,20,Chennai,Tamil Nadu,Electronics,Laptop,Laptop,3,55000,0.0,165000.0,126000,39000.0,23.64,Upi
ORD0586,2025-10-02,2025-10,2025,CUST0211,Customer 391,Female,40,Pune,Maharashtra,Home & Kitchen,Furniture,Office Chair,3,8500,0.05,24225.0,17400,6825.0,28.17,Debit Card
ORD0587,2025-01-19,2025-01,2025,CUST0017,Customer 325,Male,34,New Delhi,Delhi,Electronics,Mobile,Smartphone,3,22000,0.1,59400.0,49500,9900.0,16.67,Credit Card
ORD0588,2025-07-23,2025-07,2025,CUST0196,Customer 216,Male,56,Kolkata,West Bengal,Sports,Football,Football,3,1200,0.0,3600.0,2100,1500.0,41.67,Upi
ORD0589,2025-12-10,2025-12,2025,CUST0203,Customer 99,Female,36,Mumbai,Maharashtra,Electronics,Wearables,Smart Watch,5,4500,0.1,20250.0,14500,5750.0,28.4,Upi
ORD0590,2025-07-30,2025-07,2025,CUST0365,Customer 76,Male,45,Kolkata,West Bengal,Home & Kitchen,Furniture,Office Chair,4,8500,0.0,34000.0,23200,10800.0,31.76,Cash
ORD0591,2025-05-26,2025-05,2025,CUST0368,Customer 430,Female,49,Hyderabad,Telangana,Electronics,Laptop,Laptop,1,55000,0.0,55000.0,42000,13000.0,23.64,Credit Card
ORD0592,2026-02-06,2026-02,2026,CUST0038,Customer 443,Female,25,Ahmedabad,Gujarat,Clothing,Women'S Wear,Kurti,1,1600,0.1,1440.0,900,540.0,37.5,Debit Card
ORD0593,2025-06-16,2025-06,2025,CUST0448,Customer 409,Female,22,Kolkata,West Bengal,Clothing,Men'S Wear,T-Shirt,3,900,0.2,2160.0,1500,660.0,30.56,Debit Card
ORD0594,2025-05-15,2025-05,2025,CUST0185,Customer 351,Female,21,Warangal,Telangana,Electronics,Mobile,Smartphone,4,22000,0.0,88000.0,66000,22000.0,25.0,Upi
ORD0595,2026-04-08,2026-04,2026,CUST0108,Customer 122,Female,29,Warangal,Telangana,Home & Kitchen,Kitchen,Air Fryer,2,6500,0.05,12350.0,8600,3750.0,30.36,Debit Card
ORD0596,2026-05-01,2026-05,2026,CUST0045,Customer 314,Female,56,Salem,Tamil Nadu,Home & Kitchen,Kitchen,Mixer Grinder,3,4200,0.1,11340.0,8400,2940.0,25.93,Upi
ORD0597,2025-03-15,2025-03,2025,CUST0051,Customer 67,Male,49,Thiruvananthapuram,Kerala,Home & Kitchen,Furniture,Office Chair,2,8500,0.05,16150.0,11600,4550.0,28.17,Upi
ORD0598,2025-02-21,2025-02,2025,CUST0134,Customer 211,Male,21,Mumbai,Maharashtra,Home & Kitchen,Furniture,Office Chair,5,8500,0.1,38250.0,29000,9250.0,24.18,Debit Card
ORD0599,2025-09-16,2025-09,2025,CUST0324,Customer 357,Other,55,Pune,Maharashtra,Electronics,Laptop,Laptop,3,55000,0.0,165000.0,126000,39000.0,23.64,Net Banking
ORD0600,2025-09-19,2025-09,2025,CUST0273,Customer 420,Female,30,Surat,Gujarat,Home & Kitchen,Furniture,Office Chair,4,8500,0.05,32300.0,23200,9100.0,28.17,Cash
ORD0601,2026-04-19,2026-04,2026,CUST0022,Customer 367,Male,19,Ahmedabad,Gujarat,Electronics,Laptop,Laptop,2,55000,0.0,110000.0,84000,26000.0,23.64,Debit Card
ORD0602,2026-05-08,2026-05,2026,CUST0268,Customer 13,Female,22,Kozhikode,Kerala,Sports,Fitness,Dumbbells,2,2200,0.2,3520.0,2700,820.0,23.3,Net Banking
ORD0603,2025-04-27,2025-04,2025,CUST0184,Customer 394,Female,22,Surat,Gujarat,Electronics,Wearables,Smart Watch,5,4500,0.0,22500.0,14500,8000.0,35.56,Debit Card
ORD0604,2026-06-16,2026-06,2026,CUST0441,Customer 226,Female,19,Mysuru,Karnataka,Home & Kitchen,Furniture,Office Chair,3,8500,0.05,24225.0,17400,6825.0,28.17,Upi
ORD0605,2025-03-11,2025-03,2025,CUST0166,Customer 130,Female,23,Bengaluru,Karnataka,Clothing,Women'S Wear,Kurti,1,1600,0.05,1520.0,900,620.0,40.79,Upi
ORD0606,2025-08-27,2025-08,2025,CUST0133,Customer 274,Female,25,Surat,Gujarat,Clothing,Women'S Wear,Kurti,4,1600,0.0,6400.0,3600,2800.0,43.75,Debit Card
ORD0607,2025-10-27,2025-10,2025,CUST0082,Customer 87,Male,27,New Delhi,Delhi,Electronics,Laptop,Laptop,3,55000,0.05,156750.0,126000,30750.0,19.62,Credit Card
ORD0608,2026-01-10,2026-01,2026,CUST0092,Customer 181,Female,47,Salem,Tamil Nadu,Electronics,Audio,Headphones,2,2500,0.15,4250.0,3200,1050.0,24.71,Upi
ORD0609,2025-07-06,2025-07,2025,CUST0038,Customer 226,Male,44,Kolkata,West Bengal,Beauty,Skincare,Moisturizer,5,750,0.0,3750.0,2100,1650.0,44.0,Credit Card
ORD0610,2025-02-08,2025-02,2025,CUST0260,Customer 382,Female,46,Nagpur,Maharashtra,Home & Kitchen,Home Decor,Table Lamp,3,1800,0.1,4860.0,3150,1710.0,35.19,Upi
ORD0611,2025-02-15,2025-02,2025,CUST0066,Customer 91,Female,50,Kochi,Kerala,Sports,Cricket,Cricket Bat,2,2800,0.0,5600.0,3500,2100.0,37.5,Net Banking
ORD0612,2025-10-08,2025-10,2025,CUST0043,Customer 84,Female,52,Hyderabad,Telangana,Clothing,Women'S Wear,Kurti,1,1600,0.1,1440.0,900,540.0,37.5,Net Banking
ORD0613,2025-07-07,2025-07,2025,CUST0230,Customer 189,Male,27,Kozhikode,Kerala,Home & Kitchen,Kitchen,Air Fryer,4,6500,0.1,23400.0,17200,6200.0,26.5,Credit Card
ORD0614,2026-01-24,2026-01,2026,CUST0218,Customer 189,Female,23,Kolkata,West Bengal,Clothing,Women'S Wear,Jacket,4,3200,0.1,11520.0,7600,3920.0,34.03,Net Banking
ORD0615,2025-09-14,2025-09,2025,CUST0144,Customer 421,Male,22,Mumbai,Maharashtra,Clothing,Women'S Wear,Kurti,4,1600,0.0,6400.0,3600,2800.0,43.75,Debit Card
ORD0616,2025-12-24,2025-12,2025,CUST0174,Customer 217,Female,44,Kozhikode,Kerala,Sports,Fitness,Dumbbells,3,2200,0.0,6600.0,4050,2550.0,38.64,Upi
ORD0617,2025-02-27,2025-02,2025,CUST0302,Customer 31,Female,38,Kochi,Kerala,Clothing,Women'S Wear,Jacket,5,3200,0.05,15200.0,9500,5700.0,37.5,Upi
ORD0618,2025-12-08,2025-12,2025,CUST0327,Customer 407,Female,33,Bengaluru,Karnataka,Clothing,Men'S Wear,T-Shirt,2,900,0.1,1620.0,1000,620.0,38.27,Upi
ORD0619,2025-03-14,2025-03,2025,CUST0249,Customer 91,Female,48,Salem,Tamil Nadu,Electronics,Mobile,Smartphone,4,22000,0.0,88000.0,66000,22000.0,25.0,Upi
ORD0620,2025-02-11,2025-02,2025,CUST0164,Customer 361,Female,45,Ahmedabad,Gujarat,Electronics,Audio,Headphones,1,2500,0.1,2250.0,1600,650.0,28.89,Debit Card
ORD0621,2025-05-05,2025-05,2025,CUST0067,Customer 6,Male,18,Thiruvananthapuram,Kerala,Electronics,Laptop,Laptop,1,55000,0.15,46750.0,42000,4750.0,10.16,Credit Card
ORD0622,2026-02-08,2026-02,2026,CUST0103,Customer 24,Female,40,Pune,Maharashtra,Clothing,Men'S Wear,Jeans,2,2200,0.1,3960.0,2600,1360.0,34.34,Debit Card
ORD0623,2025-11-27,2025-11,2025,CUST0216,Customer 448,Male,47,Surat,Gujarat,Clothing,Men'S Wear,T-Shirt,3,900,0.2,2160.0,1500,660.0,30.56,Cash
ORD0624,2025-08-31,2025-08,2025,CUST0438,Customer 207,Male,45,Hyderabad,Telangana,Sports,Cricket,Cricket Bat,2,2800,0.1,5040.0,3500,1540.0,30.56,Upi
ORD0625,2026-01-29,2026-01,2026,CUST0075,Customer 103,Male,21,Ahmedabad,Gujarat,Clothing,Women'S Wear,Kurti,1,1600,0.1,1440.0,900,540.0,37.5,Credit Card
ORD0626,2025-06-25,2025-06,2025,CUST0079,Customer 2,Male,29,Coimbatore,Tamil Nadu,Electronics,Audio,Headphones,3,2500,0.05,7125.0,4800,2325.0,32.63,Net Banking
ORD0627,2025-07-07,2025-07,2025,CUST0056,Customer 35,Male,53,Madurai,Tamil Nadu,Electronics,Wearables,Smart Watch,4,4500,0.05,17100.0,11600,5500.0,32.16,Credit Card
ORD0628,2026-06-18,2026-06,2026,CUST0216,Customer 107,Female,36,Surat,Gujarat,Electronics,Laptop,Laptop,1,55000,0.1,49500.0,42000,7500.0,15.15,Upi
ORD0629,2026-06-18,2026-06,2026,CUST0066,Customer 21,Male,35,Mumbai,Maharashtra,Electronics,Wearables,Smart Watch,4,4500,0.15,15300.0,11600,3700.0,24.18,Debit Card
ORD0630,2025-08-31,2025-08,2025,CUST0073,Customer 49,Male,38,Warangal,Telangana,Electronics,Audio,Headphones,5,2500,0.0,12500.0,8000,4500.0,36.0,Credit Card
ORD0631,2026-05-29,2026-05,2026,CUST0243,Customer 297,Male,56,Pune,Maharashtra,Clothing,Men'S Wear,Jeans,3,2200,0.1,5940.0,3900,2040.0,34.34,Net Banking
ORD0632,2026-01-24,2026-01,2026,CUST0337,Customer 106,Male,24,Kozhikode,Kerala,Sports,Fitness,Dumbbells,4,2200,0.1,7920.0,5400,2520.0,31.82,Upi
ORD0633,2025-01-29,2025-01,2025,CUST0381,Customer 114,Male,50,Surat,Gujarat,Sports,Cricket,Cricket Bat,5,2800,0.0,14000.0,8750,5250.0,37.5,Net Banking
ORD0634,2025-06-21,2025-06,2025,CUST0231,Customer 208,Male,46,New Delhi,Delhi,Home & Kitchen,Kitchen,Air Fryer,2,6500,0.0,13000.0,8600,4400.0,33.85,Credit Card
ORD0635,2025-04-22,2025-04,2025,CUST0313,Customer 196,Female,59,Thiruvananthapuram,Kerala,Sports,Football,Football,2,1200,0.0,2400.0,1400,1000.0,41.67,Upi
ORD0636,2025-08-22,2025-08,2025,CUST0032,Customer 289,Female,51,Kolkata,West Bengal,Clothing,Women'S Wear,Jacket,4,3200,0.15,10880.0,7600,3280.0,30.15,Upi
ORD0637,2026-01-21,2026-01,2026,CUST0062,Customer 3,Male,43,New Delhi,Delhi,Clothing,Men'S Wear,Jeans,4,2200,0.1,7920.0,5200,2720.0,34.34,Upi
ORD0638,2026-03-21,2026-03,2026,CUST0246,Customer 297,Female,52,New Delhi,Delhi,Clothing,Women'S Wear,Kurti,5,1600,0.15,6800.0,4500,2300.0,33.82,Upi
ORD0639,2025-11-26,2025-11,2025,CUST0256,Customer 312,Female,30,Warangal,Telangana,Beauty,Fragrance,Perfume,2,1800,0.0,3600.0,2100,1500.0,41.67,Credit Card
ORD0640,2025-07-17,2025-07,2025,CUST0299,Customer 188,Female,43,Kozhikode,Kerala,Home & Kitchen,Kitchen,Mixer Grinder,3,4200,0.2,10080.0,8400,1680.0,16.67,Cash
ORD0641,2025-04-10,2025-04,2025,CUST0104,Customer 436,Female,56,Bengaluru,Karnataka,Sports,Cricket,Cricket Bat,4,2800,0.1,10080.0,7000,3080.0,30.56,Upi
ORD0642,2025-09-21,2025-09,2025,CUST0098,Customer 313,Female,60,New Delhi,Delhi,Clothing,Men'S Wear,T-Shirt,3,900,0.05,2565.0,1500,1065.0,41.52,Upi
ORD0643,2025-01-26,2025-01,2025,CUST0027,Customer 190,Female,28,Kolkata,West Bengal,Sports,Fitness,Dumbbells,1,2200,0.1,1980.0,1350,630.0,31.82,Upi
ORD0644,2026-06-12,2026-06,2026,CUST0279,Customer 135,Female,36,Thiruvananthapuram,Kerala,Electronics,Audio,Headphones,4,2500,0.1,9000.0,6400,2600.0,28.89,Upi
ORD0645,2025-01-18,2025-01,2025,CUST0242,Customer 117,Male,22,Bengaluru,Karnataka,Home & Kitchen,Kitchen,Mixer Grinder,5,4200,0.1,18900.0,14000,4900.0,25.93,Net Banking
ORD0646,2025-02-19,2025-02,2025,CUST0166,Customer 106,Male,18,New Delhi,Delhi,Sports,Cricket,Cricket Bat,1,2800,0.05,2660.0,1750,910.0,34.21,Upi
ORD0647,2025-09-03,2025-09,2025,CUST0262,Customer 26,Male,46,Surat,Gujarat,Clothing,Women'S Wear,Jacket,4,3200,0.0,12800.0,7600,5200.0,40.62,Cash
ORD0648,2025-08-21,2025-08,2025,CUST0394,Customer 183,Male,24,Kolkata,West Bengal,Sports,Football,Football,3,1200,0.0,3600.0,2100,1500.0,41.67,Net Banking
ORD0649,2026-03-19,2026-03,2026,CUST0326,Customer 247,Male,51,Kochi,Kerala,Electronics,Mobile,Smartphone,1,22000,0.15,18700.0,16500,2200.0,11.76,Credit Card
ORD0650,2026-03-28,2026-03,2026,CUST0129,Customer 91,Female,29,Surat,Gujarat,Clothing,Women'S Wear,Kurti,2,1600,0.2,2560.0,1800,760.0,29.69,Upi
ORD0651,2025-04-09,2025-04,2025,CUST0406,Customer 356,Male,54,Hyderabad,Telangana,Home & Kitchen,Home Decor,Table Lamp,5,1800,0.1,8100.0,5250,2850.0,35.19,Net Banking
ORD0652,2025-10-26,2025-10,2025,CUST0208,Customer 330,Male,32,Kozhikode,Kerala,Beauty,Skincare,Face Wash,3,450,0.1,1215.0,780,435.0,35.8,Upi
ORD0653,2026-06-25,2026-06,2026,CUST0195,Customer 334,Female,19,Salem,Tamil Nadu,Clothing,Women'S Wear,Kurti,2,1600,0.05,3040.0,1800,1240.0,40.79,Cash
ORD0654,2026-02-09,2026-02,2026,CUST0283,Customer 362,Male,35,Ahmedabad,Gujarat,Electronics,Laptop,Laptop,3,55000,0.1,148500.0,126000,22500.0,15.15,Debit Card
ORD0655,2025-03-17,2025-03,2025,CUST0231,Customer 204,Female,34,Thiruvananthapuram,Kerala,Clothing,Women'S Wear,Jacket,4,3200,0.0,12800.0,7600,5200.0,40.62,Upi
ORD0656,2026-02-27,2026-02,2026,CUST0094,Customer 174,Male,28,Mysuru,Karnataka,Beauty,Hair Care,Shampoo,5,650,0.05,3087.5,1900,1187.5,38.46,Credit Card
ORD0657,2025-01-02,2025-01,2025,CUST0359,Customer 101,Female,19,Nagpur,Maharashtra,Sports,Fitness,Yoga Mat,3,900,0.0,2700.0,1440,1260.0,46.67,Upi
ORD0658,2025-01-26,2025-01,2025,CUST0169,Customer 323,Female,55,Pune,Maharashtra,Electronics,Laptop,Laptop,5,55000,0.05,261250.0,210000,51250.0,19.62,Upi
ORD0659,2025-09-18,2025-09,2025,CUST0278,Customer 359,Male,42,Chennai,Tamil Nadu,Electronics,Laptop,Laptop,3,55000,0.1,148500.0,126000,22500.0,15.15,Debit Card
ORD0660,2025-06-10,2025-06,2025,CUST0200,Customer 216,Male,48,Mumbai,Maharashtra,Beauty,Fragrance,Perfume,4,1800,0.2,5760.0,4200,1560.0,27.08,Debit Card
ORD0661,2025-06-21,2025-06,2025,CUST0137,Customer 384,Male,42,Mysuru,Karnataka,Electronics,Laptop,Laptop,5,55000,0.0,275000.0,210000,65000.0,23.64,Upi
ORD0662,2025-10-07,2025-10,2025,CUST0305,Customer 146,Male,22,Bengaluru,Karnataka,Sports,Fitness,Dumbbells,2,2200,0.1,3960.0,2700,1260.0,31.82,Debit Card
ORD0663,2025-03-20,2025-03,2025,CUST0433,Customer 289,Male,52,Kolkata,West Bengal,Home & Kitchen,Kitchen,Mixer Grinder,4,4200,0.05,15960.0,11200,4760.0,29.82,Debit Card
ORD0664,2025-12-25,2025-12,2025,CUST0440,Customer 77,Female,31,Chennai,Tamil Nadu,Sports,Cricket,Cricket Bat,3,2800,0.2,6720.0,5250,1470.0,21.88,Credit Card
ORD0665,2025-11-22,2025-11,2025,CUST0120,Customer 101,Male,49,Mangaluru,Karnataka,Home & Kitchen,Kitchen,Mixer Grinder,2,4200,0.1,7560.0,5600,1960.0,25.93,Credit Card
ORD0666,2026-01-18,2026-01,2026,CUST0369,Customer 80,Male,33,Bengaluru,Karnataka,Electronics,Mobile,Smartphone,5,22000,0.0,110000.0,82500,27500.0,25.0,Credit Card
ORD0667,2025-10-15,2025-10,2025,CUST0297,Customer 134,Female,38,Kolkata,West Bengal,Home & Kitchen,Kitchen,Air Fryer,4,6500,0.05,24700.0,17200,7500.0,30.36,Upi
ORD0668,2025-04-11,2025-04,2025,CUST0198,Customer 301,Male,55,Ahmedabad,Gujarat,Beauty,Hair Care,Shampoo,1,650,0.1,585.0,380,205.0,35.04,Debit Card
ORD0669,2025-11-11,2025-11,2025,CUST0285,Customer 106,Male,24,Mangaluru,Karnataka,Electronics,Mobile,Smartphone,1,22000,0.0,22000.0,16500,5500.0,25.0,Debit Card
ORD0670,2025-12-04,2025-12,2025,CUST0366,Customer 402,Male,44,Ahmedabad,Gujarat,Clothing,Women'S Wear,Jacket,2,3200,0.0,6400.0,3800,2600.0,40.62,Net Banking
ORD0671,2025-08-23,2025-08,2025,CUST0447,Customer 267,Male,39,Pune,Maharashtra,Home & Kitchen,Furniture,Office Chair,4,8500,0.1,30600.0,23200,7400.0,24.18,Upi
ORD0672,2026-04-08,2026-04,2026,CUST0029,Customer 114,Male,36,Kolkata,West Bengal,Sports,Fitness,Yoga Mat,4,900,0.1,3240.0,1920,1320.0,40.74,Upi
ORD0673,2026-05-19,2026-05,2026,CUST0194,Customer 123,Female,55,Thiruvananthapuram,Kerala,Home & Kitchen,Home Decor,Table Lamp,4,1800,0.05,6840.0,4200,2640.0,38.6,Cash
ORD0674,2026-04-05,2026-04,2026,CUST0323,Unknown,Female,27,Ahmedabad,Gujarat,Electronics,Mobile,Smartphone,2,22000,0.0,44000.0,33000,11000.0,25.0,Net Banking
ORD0675,2025-03-27,2025-03,2025,CUST0149,Customer 188,Female,38,Kolkata,West Bengal,Electronics,Wearables,Smart Watch,3,4500,0.0,13500.0,8700,4800.0,35.56,Net Banking
ORD0676,2026-01-06,2026-01,2026,CUST0419,Customer 101,Male,45,Warangal,Telangana,Electronics,Audio,Headphones,5,2500,0.15,10625.0,8000,2625.0,24.71,Credit Card
ORD0677,2025-08-02,2025-08,2025,CUST0206,Customer 67,Female,34,Pune,Maharashtra,Home & Kitchen,Home Decor,Table Lamp,3,1800,0.05,5130.0,3150,1980.0,38.6,Credit Card
ORD0678,2025-06-05,2025-06,2025,CUST0142,Customer 428,Male,46,Warangal,Telangana,Clothing,Men'S Wear,Jeans,2,2200,0.1,3960.0,2600,1360.0,34.34,Upi
ORD0679,2025-10-07,2025-10,2025,CUST0358,Customer 290,Male,44,New Delhi,Delhi,Beauty,Hair Care,Shampoo,3,650,0.0,1950.0,1140,810.0,41.54,Debit Card
ORD0680,2026-01-15,2026-01,2026,CUST0199,Customer 407,Male,29,Ahmedabad,Gujarat,Electronics,Mobile,Smartphone,1,22000,0.15,18700.0,16500,2200.0,11.76,Upi
ORD0681,2026-04-11,2026-04,2026,CUST0220,Customer 280,Male,59,Pune,Maharashtra,Clothing,Men'S Wear,Jeans,3,2200,0.1,5940.0,3900,2040.0,34.34,Upi
ORD0682,2025-11-24,2025-11,2025,CUST0103,Customer 63,Male,22,Surat,Gujarat,Sports,Cricket,Cricket Bat,4,2800,0.05,10640.0,7000,3640.0,34.21,Upi
ORD0683,2026-04-21,2026-04,2026,CUST0053,Customer 242,Male,57,Kolkata,West Bengal,Electronics,Laptop,Laptop,2,55000,0.05,104500.0,84000,20500.0,19.62,Upi
ORD0684,2026-01-02,2026-01,2026,CUST0250,Customer 404,Male,24,New Delhi,Delhi,Sports,Football,Football,4,1200,0.05,4560.0,2800,1760.0,38.6,Upi
ORD0685,2025-10-31,2025-10,2025,CUST0115,Customer 210,Female,51,Kozhikode,Kerala,Home & Kitchen,Furniture,Office Chair,5,8500,0.0,42500.0,29000,13500.0,31.76,Debit Card
ORD0686,2025-12-02,2025-12,2025,CUST0027,Customer 104,Male,42,Salem,Tamil Nadu,Electronics,Laptop,Laptop,4,55000,0.0,220000.0,168000,52000.0,23.64,Upi
ORD0687,2025-01-22,2025-01,2025,CUST0259,Customer 357,Male,31,Mangaluru,Karnataka,Home & Kitchen,Furniture,Office Chair,4,8500,0.1,30600.0,23200,7400.0,24.18,Upi
ORD0688,2026-01-14,2026-01,2026,CUST0222,Customer 258,Male,60,Coimbatore,Tamil Nadu,Beauty,Hair Care,Shampoo,4,650,0.2,2080.0,1520,560.0,26.92,Net Banking
ORD0689,2025-01-06,2025-01,2025,CUST0236,Customer 127,Male,25,Madurai,Tamil Nadu,Electronics,Laptop,Laptop,2,55000,0.1,99000.0,84000,15000.0,15.15,Upi
ORD0690,2025-10-25,2025-10,2025,CUST0098,Customer 137,Male,50,Ahmedabad,Gujarat,Clothing,Women'S Wear,Kurti,1,1600,0.1,1440.0,900,540.0,37.5,Upi
ORD0691,2025-06-01,2025-06,2025,CUST0302,Customer 278,Male,42,Ahmedabad,Gujarat,Home & Kitchen,Furniture,Office Chair,5,8500,0.2,34000.0,29000,5000.0,14.71,Debit Card
ORD0692,2025-09-30,2025-09,2025,CUST0161,Customer 175,Male,57,Kozhikode,Kerala,Home & Kitchen,Kitchen,Mixer Grinder,5,4200,0.05,19950.0,14000,5950.0,29.82,Debit Card
ORD0693,2025-07-16,2025-07,2025,CUST0266,Customer 262,Female,46,New Delhi,Delhi,Clothing,Women'S Wear,Jacket,5,3200,0.05,15200.0,9500,5700.0,37.5,Upi
ORD0694,2025-07-14,2025-07,2025,CUST0395,Customer 12,Male,25,Ahmedabad,Gujarat,Clothing,Men'S Wear,T-Shirt,4,900,0.05,3420.0,2000,1420.0,41.52,Net Banking
ORD0695,2025-12-26,2025-12,2025,CUST0385,Customer 56,Female,53,Bengaluru,Karnataka,Electronics,Laptop,Laptop,3,55000,0.05,156750.0,126000,30750.0,19.62,Upi
ORD0696,2025-03-21,2025-03,2025,CUST0135,Customer 22,Female,30,New Delhi,Delhi,Home & Kitchen,Kitchen,Air Fryer,4,6500,0.0,26000.0,17200,8800.0,33.85,Debit Card
ORD0697,2025-08-19,2025-08,2025,CUST0362,Customer 62,Female,56,Nagpur,Maharashtra,Clothing,Men'S Wear,Jeans,5,2200,0.2,8800.0,6500,2300.0,26.14,Upi
ORD0698,2025-05-10,2025-05,2025,CUST0141,Customer 415,Female,53,Surat,Gujarat,Clothing,Men'S Wear,T-Shirt,2,900,0.15,1530.0,1000,530.0,34.64,Net Banking
ORD0699,2025-09-27,2025-09,2025,CUST0347,Customer 153,Female,29,Pune,Maharashtra,Clothing,Women'S Wear,Kurti,1,1600,0.15,1360.0,900,460.0,33.82,Upi
ORD0700,2025-10-26,2025-10,2025,CUST0345,Customer 371,Male,60,Nagpur,Maharashtra,Beauty,Fragrance,Perfume,5,1800,0.2,7200.0,5250,1950.0,27.08,Upi
ORD0701,2026-01-17,2026-01,2026,CUST0392,Customer 52,Male,56,Kozhikode,Kerala,Home & Kitchen,Kitchen,Air Fryer,3,6500,0.2,15600.0,12900,2700.0,17.31,Credit Card
ORD0702,2025-12-28,2025-12,2025,CUST0381,Customer 369,Male,44,Kochi,Kerala,Clothing,Men'S Wear,Jeans,4,2200,0.05,8360.0,5200,3160.0,37.8,Credit Card
